restaurant_id,restaurant_name,location_area,cuisine_type,price_range,avg_cost_for_two,ambience_type,overall_rating,popular_dishes,has_home_delivery,has_vegetarian_options,is_family_friendly,contact_number,address,opening_hours,years_in_business,total_reviews
2036,A2B,RS Puram,Fusion,$$$,2235,Casual,5.0,"Indo-Chinese Noodles, Dosa Sandwich",Yes,Yes,Yes,0422-213346,"910, Near DB Road, RS Puram, Coimbatore - 641086",9:00 AM to 12:00 AM,7,191
2037,Anjappar Fast Food,PN Palayam,Vegetarian,$$$,3161,Traditional,3.9,"Mushroom Masala, Aloo Gobi",Yes,Yes,Yes,0422-265883,"780, Main Road, PN Palayam, Coimbatore - 641071",7:00 AM to 12:00 AM,4,4398
2038,Junior Kuppanna Restaurant,Saravanampatti,Chinese,$,754,Family-style,3.6,"Dumplings, Spring Rolls",No,Yes,No,0422-233038,"616, Near Karunya University, Saravanampatti, Coimbatore - 641086",7:00 AM to 11:00 PM,16,2296
2039,Black Pearl Ice Cream Parlor,Gopalapuram,Kerala,$,703,Traditional,4.3,"Puttu Kadala, Malabar Parotta",No,Yes,Yes,0422-257172,"894, Main Road, Gopalapuram, Coimbatore - 641071",8:00 AM to 11:00 PM,30,3535
2040,A2B Restaurant,RS Puram,Biryani,$$,1475,Casual,4.7,"Hyderabadi Biryani, Ambur Biryani",Yes,Yes,Yes,0422-250960,"555, Opposite PSG College, RS Puram, Coimbatore - 641046",9:00 AM to 11:00 PM,20,1875
2041,AB's Absolute Barbecues,Peelamedu,Chettinad,$$$,3500,Casual,5.0,"Karaikudi Mutton, Fish Fry, Chettinad Chicken, Kola Urundai",No,Yes,Yes,0422-213320,"719, Near Airport, Peelamedu, Coimbatore - 641086",7:00 AM to 10:00 PM,24,2090
2042,Arya Bhavan Darbar,Saibaba Colony,Chinese,$$,960,Family-style,4.0,"Spring Rolls, Hot & Sour Soup, Schezwan Fried Rice, Dumplings",Yes,Yes,Yes,0422-280935,"570, Near Coimbatore Institute of Technology, Saibaba Colony, Coimbatore - 641051",9:00 AM to 12:00 AM,11,1450
2043,AB's Absolute Barbecues,Saibaba Colony,South Indian,$$,1800,Family-style,4.6,"Rava Dosa, Idli Sambar, Vada, Masala Dosa",Yes,Yes,Yes,0422-207174,"939, Near Coimbatore Institute of Technology, Saibaba Colony, Coimbatore - 641016",11:00 AM to 12:00 AM,2,3025
2044,Taco Bell Fast Food,Gandhipuram,North Indian,$$,1104,Family-style,4.3,"Biryani, Naan, Paneer Butter Masala",Yes,Yes,Yes,0422-214697,"122, Opposite Gandhipuram Bus Stand, Gandhipuram, Coimbatore - 641055",11:00 AM to 11:00 PM,23,4728
2045,Royal Darbar Dhaba,RS Puram,Chinese,$,573,Casual,4.2,"American Chopsuey, Chilli Chicken",No,Yes,Yes,0422-208997,"206, Near DB Road, RS Puram, Coimbatore - 641040",11:00 AM to 12:00 AM,6,3548
2046,Copper Chimney Cafe,Ukkadam,Street Food,$,543,Quick Bite,4.6,"Samosa, Sundal",Yes,Yes,No,0422-289688,"65, Main Road, Ukkadam, Coimbatore - 641050",8:00 AM to 10:00 PM,15,2554
2047,Geetha Canteen,Thudiyalur,Chinese,$$,1378,Traditional,4.5,"Hakka Noodles, American Chopsuey, Chilli Chicken",Yes,Yes,No,0422-236597,"891, Main Road, Thudiyalur, Coimbatore - 641058",10:00 AM to 10:00 PM,24,3975
2048,Barbeque Nation,Saravanampatti,Chinese,$,407,Traditional,3.6,"Chilli Chicken, Manchurian",No,Yes,No,0422-249292,"813, Near Kovai Medical Center, Saravanampatti, Coimbatore - 641065",9:00 AM to 11:00 PM,2,4863
2049,A2B Hotel,Thudiyalur,Chettinad,$$,817,Family-style,4.8,"Fish Fry, Pepper Chicken, Karaikudi Mutton, Kola Urundai",Yes,Yes,Yes,0422-221459,"98, Main Road, Thudiyalur, Coimbatore - 641020",11:00 AM to 12:00 AM,14,4326
2050,Cascade Fast Food,Peelamedu,North Indian,$$,1541,Family-style,4.8,"Chole Bhature, Tandoori Chicken, Dal Makhani, Rogan Josh",Yes,Yes,Yes,0422-248619,"337, Opposite CIT College, Peelamedu, Coimbatore - 641091",11:00 AM to 11:00 PM,25,4309
2051,Dindigul Thalappakatti,Ukkadam,South Indian,$,681,Family-style,3.9,"Idli Sambar, Kesari Bath",Yes,Yes,Yes,0422-282732,"859, Main Road, Ukkadam, Coimbatore - 641019",8:00 AM to 11:00 PM,17,4477
2052,Geetha Canteen Barbecue,Saibaba Colony,South Indian,$,773,Casual,4.4,"Bisi Bele Bath, Uttapam, Pongal",No,Yes,Yes,0422-255765,"779, Near Coimbatore Institute of Technology, Saibaba Colony, Coimbatore - 641030",11:00 AM to 11:00 PM,17,908
2053,AB's Absolute Barbecues Sweet Shop,Avinashi Road,South Indian,$$$,3048,Modern,4.6,"Idli Sambar, Bisi Bele Bath, Uttapam, Kesari Bath",Yes,Yes,No,0422-244113,"591, Main Road, Avinashi Road, Coimbatore - 641011",7:00 AM to 12:00 AM,26,4742
2054,A2B,RS Puram,Kerala,$$$,2670,Modern,4.6,"Beef Fry, Malabar Parotta, Kerala Sadya",Yes,Yes,Yes,0422-211721,"849, Near DB Road, RS Puram, Coimbatore - 641094",9:00 AM to 12:00 AM,17,4461
2055,Annapoorna Sweet Shop,Avinashi Road,Biryani,$,594,Casual,4.0,"Egg Biryani, Chicken Biryani, Hyderabadi Biryani, Veg Biryani",Yes,No,Yes,0422-269813,"129, Main Road, Avinashi Road, Coimbatore - 641083",10:00 AM to 11:00 PM,5,2631
2056,Sree Gowri Shankar Hotel,RS Puram,North Indian,$$$,3268,Casual,4.2,"Paneer Butter Masala, Rogan Josh, Chole Bhature",Yes,No,No,0422-227810,"473, Near DB Road, RS Puram, Coimbatore - 641036",10:00 AM to 10:00 PM,29,2861
2057,AB's Absolute Barbecues Juice Center,Thudiyalur,Non-Vegetarian,$$$,2244,Family-style,4.4,"Prawn Butter Garlic, Chicken 65",Yes,Yes,Yes,0422-227392,"362, Main Road, Thudiyalur, Coimbatore - 641040",11:00 AM to 10:00 PM,23,108
2058,Noodle Bar Cafe,Ukkadam,Kerala,$,344,Family-style,4.7,"Puttu Kadala, Fish Curry, Malabar Parotta",Yes,Yes,No,0422-263877,"582, Main Road, Ukkadam, Coimbatore - 641033",9:00 AM to 11:00 PM,26,997
2059,The Eatery Hotel,Peelamedu,South Indian,$$,1267,Casual,4.4,"Vada, Kesari Bath, Bisi Bele Bath, Idli Sambar",No,Yes,Yes,0422-285217,"420, Opposite CIT College, Peelamedu, Coimbatore - 641010",9:00 AM to 10:00 PM,10,1500
2060,Sree Annapoorna,Saravanampatti,Italian,$$$,3076,Modern,4.3,"Bruschetta, Pizza Margherita, Carbonara, Tiramisu",Yes,Yes,Yes,0422-226835,"549, Near KMCH Hospital, Saravanampatti, Coimbatore - 641091",9:00 AM to 11:00 PM,27,2225
2061,Haribhavanam,Saravanampatti,South Indian,$$,808,Casual,4.5,"Masala Dosa, Pongal, Vada, Idli Sambar",Yes,Yes,No,0422-266730,"270, Near Karunya University, Saravanampatti, Coimbatore - 641091",9:00 AM to 12:00 AM,9,3763
2062,Geetha Canteen,Avinashi Road,South Indian,$$$,2656,Family-style,3.3,"Filter Coffee, Masala Dosa",Yes,Yes,Yes,0422-279536,"642, Main Road, Avinashi Road, Coimbatore - 641098",7:00 AM to 12:00 AM,6,1468
2063,Dindigul Thalappakatti,Avinashi Road,Italian,$$,914,Traditional,4.7,"Tiramisu, Bruschetta, Lasagna",Yes,Yes,Yes,0422-298122,"915, Main Road, Avinashi Road, Coimbatore - 641068",8:00 AM to 11:00 PM,4,3765
2064,Noodle Bar Mess,RS Puram,North Indian,$$$,3368,Traditional,3.8,"Chole Bhature, Rogan Josh, Dal Makhani",Yes,Yes,Yes,0422-299615,"923, Near DB Road, RS Puram, Coimbatore - 641018",11:00 AM to 11:00 PM,7,4542
2065,Hotel Gowri Krishna Family Restaurant,Saibaba Colony,Chinese,$$$,3358,Family-style,4.3,"Dumplings, Spring Rolls",No,Yes,No,0422-201104,"13, Near Lakshmi Mills, Saibaba Colony, Coimbatore - 641089",7:00 AM to 11:00 PM,7,4249
2066,Copper Chimney Bhavan,Kovaipudur,Fast Food,$,796,Quick Bite,3.8,"Wrap, Nuggets, French Fries",Yes,Yes,No,0422-230493,"916, Main Road, Kovaipudur, Coimbatore - 641020",11:00 AM to 10:00 PM,24,2967
2067,Arya Bhavan,Gandhipuram,Chinese,$,602,Traditional,3.8,"American Chopsuey, Hot & Sour Soup",Yes,Yes,No,0422-248658,"861, Near Lakshmi Mills, Gandhipuram, Coimbatore - 641080",7:00 AM to 10:00 PM,20,4004
2068,Dindigul Thalappakatti Bhavan,Peelamedu,Andhra,$$$,3324,Casual,4.9,"Royyala Iguru, Andhra Chicken Curry, Pesarattu, Gutti Vankaya",Yes,Yes,Yes,0422-224029,"383, Near Airport, Peelamedu, Coimbatore - 641020",10:00 AM to 11:00 PM,26,1230
2069,Namma Veedu Dhaba,Gandhipuram,South Indian,$$,836,Casual,4.1,"Idli Sambar, Masala Dosa",Yes,Yes,Yes,0422-228195,"487, Near Lakshmi Mills, Gandhipuram, Coimbatore - 641011",8:00 AM to 12:00 AM,13,3725
2070,Dindigul Thalappakatti Hotel,RS Puram,Andhra,$,669,Casual,4.4,"Gongura Mutton, Royyala Iguru, Gutti Vankaya",Yes,Yes,Yes,0422-276466,"11, Near Race Course, RS Puram, Coimbatore - 641053",10:00 AM to 11:00 PM,20,2614
2071,Geetha Canteen,Gandhipuram,South Indian,$$$$,4385,Family-style,4.5,"Masala Dosa, Bisi Bele Bath, Filter Coffee, Vada",No,Yes,No,0422-259175,"165, Near Lakshmi Mills, Gandhipuram, Coimbatore - 641021",7:00 AM to 10:00 PM,18,3168
2072,Arya Bhavan Juice Center,Avinashi Road,Chettinad,$$,1623,Traditional,4.4,"Chettinad Chicken, Kola Urundai",Yes,Yes,Yes,0422-297449,"418, Main Road, Avinashi Road, Coimbatore - 641024",10:00 AM to 10:00 PM,19,1419
2073,AB's Absolute Barbecues,Perur,Italian,$,327,Modern,4.2,"Garlic Bread, Pasta Alfredo, Risotto",No,Yes,Yes,0422-217268,"189, Main Road, Perur, Coimbatore - 641056",8:00 AM to 10:00 PM,21,3304
2074,Dindigul Thalappakatti,Peelamedu,South Indian,$,598,Casual,3.7,"Pongal, Masala Dosa",Yes,Yes,Yes,0422-223631,"632, Opposite CIT College, Peelamedu, Coimbatore - 641012",8:00 AM to 12:00 AM,6,3496
2075,Pizza Hut,Peelamedu,Kerala,$,608,Traditional,4.6,"Appam Stew, Fish Curry, Puttu Kadala",Yes,No,Yes,0422-217555,"971, Opposite CIT College, Peelamedu, Coimbatore - 641054",9:00 AM to 12:00 AM,18,2923
2076,Dindigul Thalappakatti,Gandhipuram,South Indian,$$$,3449,Family-style,4.3,"Bisi Bele Bath, Idli Sambar, Kesari Bath",Yes,Yes,Yes,0422-296011,"822, Near Brookefields Mall, Gandhipuram, Coimbatore - 641078",10:00 AM to 11:00 PM,16,4604
2077,The Eatery Grill,Kovaipudur,Chinese,$,556,Family-style,3.6,"Dumplings, Hakka Noodles, American Chopsuey",Yes,Yes,Yes,0422-230241,"449, Main Road, Kovaipudur, Coimbatore - 641094",11:00 AM to 10:00 PM,19,947
2078,Sree Gowri Shankar Bhavan,Singanallur,Chettinad,$,592,Traditional,4.0,"Chettinad Chicken, Kola Urundai, Pepper Chicken",Yes,Yes,Yes,0422-226424,"403, Main Road, Singanallur, Coimbatore - 641087",8:00 AM to 10:00 PM,26,2720
2079,Anjappar,Peelamedu,Seafood,$,360,Casual,4.8,"Fish & Chips, Prawn Masala",Yes,Yes,No,0422-224574,"732, Near Airport, Peelamedu, Coimbatore - 641011",8:00 AM to 10:00 PM,6,1682
2080,Dindigul Thalappakatti Restaurant,Singanallur,Biryani,$,301,Casual,4.5,"Chicken Biryani, Mutton Biryani, Hyderabadi Biryani",No,Yes,No,0422-238232,"762, Main Road, Singanallur, Coimbatore - 641061",10:00 AM to 10:00 PM,19,961
2081,Sree Gowri Shankar Cafe,Gandhipuram,Chettinad,$$,823,Family-style,4.2,"Pepper Chicken, Chettinad Chicken",Yes,No,Yes,0422-297174,"156, Near Brookefields Mall, Gandhipuram, Coimbatore - 641040",8:00 AM to 12:00 AM,16,1701
2082,Taste of Kerala Barbecue,Avinashi Road,Street Food,$$,1614,Takeaway Only,4.1,"Kothu Parotta, Egg Puffs, Samosa, Sundal",Yes,Yes,Yes,0422-271776,"436, Main Road, Avinashi Road, Coimbatore - 641071",9:00 AM to 11:00 PM,8,382
2083,Coimbatore Palace Fast Food,Sitra,South Indian,$$,1711,Casual,4.1,"Filter Coffee, Idli Sambar",Yes,Yes,No,0422-212598,"536, Main Road, Sitra, Coimbatore - 641020",9:00 AM to 10:00 PM,22,4999
2084,Buhari Hotel,Saravanampatti,Chettinad,$,625,Casual,5.0,"Fish Fry, Karaikudi Mutton, Chettinad Chicken, Pepper Chicken",Yes,No,Yes,0422-242459,"285, Near Karunya University, Saravanampatti, Coimbatore - 641062",10:00 AM to 10:00 PM,15,2684
2085,Subway Fast Food,Ukkadam,North Indian,$$$,1909,Casual,4.6,"Tandoori Chicken, Paneer Butter Masala, Dal Makhani",Yes,Yes,Yes,0422-202101,"830, Main Road, Ukkadam, Coimbatore - 641027",11:00 AM to 10:00 PM,23,4203
2086,A2B,Gandhipuram,South Indian,$$$,2088,Casual,4.7,"Masala Dosa, Pongal, Vada",Yes,Yes,Yes,0422-290285,"927, Opposite Gandhipuram Bus Stand, Gandhipuram, Coimbatore - 641027",10:00 AM to 10:00 PM,26,2986
2087,Pizza Hut Ice Cream Parlor,RS Puram,Kerala,$$$$,3857,Casual,4.9,"Appam Stew, Beef Fry",No,Yes,Yes,0422-272307,"340, Near DB Road, RS Puram, Coimbatore - 641023",11:00 AM to 10:00 PM,22,3479
2088,McDonald's Ice Cream Parlor,Saibaba Colony,Street Food,$$$,1924,Casual,4.5,"Kachori, Kothu Parotta, Samosa",No,No,Yes,0422-203084,"88, Near PSG Tech, Saibaba Colony, Coimbatore - 641026",11:00 AM to 10:00 PM,17,1224
2089,Copper Chimney Dhaba,Gandhipuram,Chinese,$$$$,4937,Casual,4.4,"Dumplings, Hakka Noodles",No,Yes,Yes,0422-293759,"12, Opposite Gandhipuram Bus Stand, Gandhipuram, Coimbatore - 641073",10:00 AM to 11:00 PM,25,2713
2090,KFC Bakery,Thudiyalur,South Indian,$,757,Casual,4.1,"Uttapam, Pongal",Yes,Yes,Yes,0422-239301,"393, Main Road, Thudiyalur, Coimbatore - 641013",7:00 AM to 12:00 AM,3,2777
2091,Shree Sivananda Dhaba,Saravanampatti,South Indian,$$$$,4462,Casual,4.4,"Kesari Bath, Pongal, Bisi Bele Bath",Yes,Yes,Yes,0422-270091,"168, Near Karunya University, Saravanampatti, Coimbatore - 641050",7:00 AM to 12:00 AM,22,1083
2092,A2B,Saibaba Colony,Fast Food,$$$$,4938,Food Court,4.4,"Nuggets, Hot Dog, Sandwich, Fried Chicken",Yes,Yes,Yes,0422-236183,"980, Near PSG Tech, Saibaba Colony, Coimbatore - 641089",10:00 AM to 11:00 PM,28,4521
2093,Dindigul Thalappakatti,Vadavalli,Chinese,$,596,Casual,4.5,"Manchurian, Hot & Sour Soup, American Chopsuey",Yes,No,Yes,0422-214267,"826, Main Road, Vadavalli, Coimbatore - 641075",9:00 AM to 12:00 AM,19,4009
2094,Geetha Canteen,Chinniampalayam,Desserts,$$$,2429,Traditional,4.4,"Cheesecake, Gulab Jamun",Yes,Yes,Yes,0422-214478,"155, Main Road, Chinniampalayam, Coimbatore - 641021",9:00 AM to 12:00 AM,14,2120
2095,Arya Bhavan,Avinashi Road,Chettinad,$$,1475,Family-style,4.5,"Chettinad Chicken, Pepper Chicken",Yes,Yes,No,0422-216216,"104, Main Road, Avinashi Road, Coimbatore - 641095",11:00 AM to 11:00 PM,25,1652
2096,Haribhavanam,Gandhipuram,Italian,$,472,Family-style,4.3,"Bruschetta, Pasta Alfredo, Lasagna, Carbonara",Yes,Yes,Yes,0422-223431,"67, Near Brookefields Mall, Gandhipuram, Coimbatore - 641077",11:00 AM to 11:00 PM,19,3488
2097,Sree Annapoorna Ice Cream Parlor,Perur,Italian,$$$,1986,Casual,4.4,"Pizza Margherita, Pasta Alfredo",Yes,Yes,Yes,0422-236564,"85, Main Road, Perur, Coimbatore - 641033",8:00 AM to 10:00 PM,4,3338
2098,Noodle Bar Restaurant,Saibaba Colony,South Indian,$$$,2005,Traditional,3.6,"Kesari Bath, Pongal",Yes,Yes,No,0422-207661,"168, Near PSG Tech, Saibaba Colony, Coimbatore - 641017",8:00 AM to 10:00 PM,20,3709
2099,Haribhavanam Cafe,Saibaba Colony,Chettinad,$,452,Modern,4.6,"Chettinad Chicken, Kola Urundai, Karaikudi Mutton",Yes,Yes,No,0422-290421,"766, Near Coimbatore Institute of Technology, Saibaba Colony, Coimbatore - 641022",11:00 AM to 11:00 PM,25,4594
2100,Sri Krishna Sweets,Avinashi Road,Chinese,$$$,3264,Family-style,4.5,"Hot & Sour Soup, American Chopsuey",Yes,No,Yes,0422-212913,"596, Main Road, Avinashi Road, Coimbatore - 641092",9:00 AM to 12:00 AM,15,4341
2101,Sree Annapoorna,Saravanampatti,North Indian,$,571,Casual,4.6,"Dal Makhani, Paneer Butter Masala, Naan",No,Yes,No,0422-269269,"889, Near Kovai Medical Center, Saravanampatti, Coimbatore - 641066",11:00 AM to 12:00 AM,1,3913
2102,Pizza Hut Barbecue,Singanallur,South Indian,$,582,Family-style,3.0,"Idli Sambar, Filter Coffee, Masala Dosa",No,Yes,Yes,0422-220267,"133, Main Road, Singanallur, Coimbatore - 641035",11:00 AM to 12:00 AM,21,3197
2103,Haribhavanam,Singanallur,North Indian,$$,1699,Family-style,5.0,"Butter Chicken, Biryani",Yes,Yes,No,0422-237590,"561, Main Road, Singanallur, Coimbatore - 641011",11:00 AM to 11:00 PM,26,2932
2104,Junior Kuppanna,Podanur,Chinese,$$,1697,Casual,4.1,"Chilli Chicken, Manchurian, Dumplings, Hot & Sour Soup",No,Yes,No,0422-276687,"39, Main Road, Podanur, Coimbatore - 641059",11:00 AM to 12:00 AM,25,3182
2105,Sri Krishna Sweets,Vadavalli,Chettinad,$$,1247,Family-style,4.6,"Pepper Chicken, Fish Fry, Chettinad Chicken",No,Yes,Yes,0422-247798,"714, Main Road, Vadavalli, Coimbatore - 641028",7:00 AM to 11:00 PM,2,995
2106,Cascade Cafe,Kovaipudur,Bakery & Cafe,$,486,Cafe-style,3.8,"Donut, Brownie",Yes,Yes,Yes,0422-233820,"915, Main Road, Kovaipudur, Coimbatore - 641030",9:00 AM to 10:00 PM,23,971
2107,Subway Bakery,Vadavalli,Chettinad,$$,1108,Modern,4.4,"Chettinad Chicken, Kola Urundai",Yes,Yes,Yes,0422-202027,"324, Main Road, Vadavalli, Coimbatore - 641039",7:00 AM to 10:00 PM,4,3067
2108,Aasai Hotel Juice Center,Saravanampatti,Vegetarian,$$,1483,Traditional,3.8,"Palak Paneer, Paneer Tikka, Aloo Gobi",Yes,Yes,Yes,0422-211890,"4, Near Karunya University, Saravanampatti, Coimbatore - 641051",7:00 AM to 10:00 PM,29,2312
2109,Dindigul Thalappakatti Darbar,Saravanampatti,Vegetarian,$$,1052,Family-style,4.0,"Mushroom Masala, Veg Thali, Vegetable Biryani, Paneer Tikka",Yes,Yes,Yes,0422-217932,"789, Near Kovai Medical Center, Saravanampatti, Coimbatore - 641019",10:00 AM to 11:00 PM,11,856
2110,Rathna Cafe Mess,Saibaba Colony,South Indian,$$,1761,Family-style,5.0,"Pongal, Filter Coffee, Kesari Bath",Yes,Yes,Yes,0422-229764,"393, Near Lakshmi Mills, Saibaba Colony, Coimbatore - 641012",8:00 AM to 11:00 PM,26,2447
2111,Burger King Grill,Avinashi Road,Chinese,$$$,1932,Family-style,4.3,"Spring Rolls, Hakka Noodles, American Chopsuey",No,Yes,Yes,0422-260797,"126, Main Road, Avinashi Road, Coimbatore - 641056",10:00 AM to 11:00 PM,25,3987
2112,Sri Krishna Sweets,Saibaba Colony,Italian,$$$,2451,Casual,4.5,"Pasta Alfredo, Risotto",Yes,No,No,0422-257973,"842, Near Coimbatore Institute of Technology, Saibaba Colony, Coimbatore - 641019",9:00 AM to 12:00 AM,28,2706
2113,Sri Krishna Sweets Kitchen,Saibaba Colony,Andhra,$$,951,Traditional,4.5,"Pesarattu, Gutti Vankaya, Royyala Iguru",No,Yes,Yes,0422-205989,"427, Near Coimbatore Institute of Technology, Saibaba Colony, Coimbatore - 641064",9:00 AM to 10:00 PM,1,3698
2114,A2B,Saravanampatti,Kerala,$$$,2774,Family-style,4.6,"Malabar Parotta, Beef Fry, Kappa & Meen Curry, Puttu Kadala",No,Yes,No,0422-269338,"740, Near KMCH Hospital, Saravanampatti, Coimbatore - 641074",10:00 AM to 12:00 AM,2,3379
2115,Sri Sabareesh Juice Center,Saibaba Colony,Vegetarian,$$$,3221,Casual,4.5,"Paneer Tikka, Veg Thali",Yes,Yes,No,0422-203329,"538, Near Lakshmi Mills, Saibaba Colony, Coimbatore - 641087",8:00 AM to 11:00 PM,7,4782
2116,Royal Darbar Barbecue,Gandhipuram,Chinese,$$,1498,Family-style,4.4,"Hakka Noodles, Spring Rolls, Manchurian",Yes,Yes,Yes,0422-265561,"903, Near Brookefields Mall, Gandhipuram, Coimbatore - 641069",10:00 AM to 12:00 AM,11,2870
2117,Copper Chimney,Saravanampatti,North Indian,$$$,2170,Family-style,5.0,"Chole Bhature, Paneer Butter Masala",Yes,Yes,No,0422-295504,"185, Near Karunya University, Saravanampatti, Coimbatore - 641017",8:00 AM to 10:00 PM,21,1256
2118,A2B,Gandhipuram,Chinese,$$$,2807,Casual,4.5,"American Chopsuey, Schezwan Fried Rice, Chilli Chicken, Hakka Noodles",No,Yes,No,0422-271197,"117, Opposite Gandhipuram Bus Stand, Gandhipuram, Coimbatore - 641046",9:00 AM to 12:00 AM,13,4777
2119,Sree Annapoorna,Gandhipuram,Chettinad,$$$,1860,Traditional,4.6,"Chettinad Chicken, Karaikudi Mutton, Prawn Masala, Kola Urundai",Yes,Yes,Yes,0422-272036,"98, Near Lakshmi Mills, Gandhipuram, Coimbatore - 641044",8:00 AM to 12:00 AM,13,2250
2120,Sree Annapoorna Cafe,Gandhipuram,Chinese,$$,882,Family-style,4.7,"Schezwan Fried Rice, Dumplings",No,Yes,No,0422-244883,"12, Near Brookefields Mall, Gandhipuram, Coimbatore - 641014",9:00 AM to 12:00 AM,7,1759
2121,Pizza Hut,Vadavalli,South Indian,$,381,Family-style,4.6,"Vada, Idli Sambar, Filter Coffee, Bisi Bele Bath",Yes,Yes,No,0422-272772,"6, Main Road, Vadavalli, Coimbatore - 641079",8:00 AM to 12:00 AM,2,3307
2122,Pizza Hut,Peelamedu,Biryani,$,657,Family-style,4.7,"Veg Biryani, Ambur Biryani, Prawn Biryani, Chicken Biryani",Yes,Yes,Yes,0422-220709,"185, Opposite CIT College, Peelamedu, Coimbatore - 641079",7:00 AM to 10:00 PM,29,4740
2123,Haribhavanam Bakery,Saravanampatti,South Indian,$$$$,6443,Family-style,4.7,"Filter Coffee, Masala Dosa, Idli Sambar, Vada",Yes,Yes,No,0422-221784,"660, Near Kovai Medical Center, Saravanampatti, Coimbatore - 641048",9:00 AM to 10:00 PM,19,4057
2124,Sree Annapoorna Barbecue,Avinashi Road,North Indian,$$,1566,Family-style,3.7,"Rogan Josh, Naan, Butter Chicken, Biryani",Yes,Yes,Yes,0422-222235,"46, Main Road, Avinashi Road, Coimbatore - 641079",7:00 AM to 12:00 AM,23,896
2125,Annapoorna,Vadavalli,Chettinad,$,751,Traditional,4.9,"Fish Fry, Kola Urundai",Yes,Yes,Yes,0422-204534,"599, Main Road, Vadavalli, Coimbatore - 641038",8:00 AM to 10:00 PM,12,1626
2126,Domino's Ice Cream Parlor,RS Puram,North Indian,$,712,Casual,3.8,"Dal Makhani, Tandoori Chicken",Yes,No,Yes,0422-295602,"346, Near Race Course, RS Puram, Coimbatore - 641046",9:00 AM to 12:00 AM,22,323
2127,Aasai Hotel Bakery,Saravanampatti,South Indian,$$,997,Traditional,4.3,"Vada, Bisi Bele Bath",Yes,Yes,Yes,0422-277607,"136, Near KMCH Hospital, Saravanampatti, Coimbatore - 641010",11:00 AM to 10:00 PM,12,4672
2128,A2B Bhavan,Ukkadam,Biryani,$$$,2131,Traditional,4.1,"Ambur Biryani, Prawn Biryani, Chicken Biryani",No,Yes,Yes,0422-251487,"321, Main Road, Ukkadam, Coimbatore - 641088",11:00 AM to 12:00 AM,5,512
2129,Barbeque Nation Cafe,RS Puram,South Indian,$$,867,Modern,4.3,"Rava Dosa, Uttapam, Idli Sambar",Yes,Yes,Yes,0422-284006,"580, Near Race Course, RS Puram, Coimbatore - 641036",10:00 AM to 11:00 PM,20,851
2130,Pizza Hut Mess,RS Puram,Chettinad,$$,931,Modern,4.4,"Kola Urundai, Pepper Chicken",Yes,Yes,Yes,0422-287527,"645, Near DB Road, RS Puram, Coimbatore - 641061",9:00 AM to 11:00 PM,4,1212
2131,Mohan's Biryani Family Restaurant,Kovaipudur,Andhra,$,747,Casual,4.3,"Gutti Vankaya, Gongura Mutton, Pulihora, Pesarattu",No,Yes,No,0422-246377,"708, Main Road, Kovaipudur, Coimbatore - 641039",9:00 AM to 11:00 PM,1,2653
2132,Anjappar Mess,RS Puram,South Indian,$$,1272,Family-style,4.5,"Masala Dosa, Kesari Bath, Vada, Uttapam",Yes,Yes,No,0422-290757,"258, Near DB Road, RS Puram, Coimbatore - 641026",8:00 AM to 10:00 PM,17,4516
2133,The Eatery Sweet Shop,Thudiyalur,South Indian,$$,1109,Traditional,4.8,"Idli Sambar, Pongal, Rava Dosa, Masala Dosa",Yes,Yes,Yes,0422-250096,"850, Main Road, Thudiyalur, Coimbatore - 641083",8:00 AM to 10:00 PM,29,1970
2134,Noodle Bar Ice Cream Parlor,Saibaba Colony,Biryani,$,666,Family-style,4.4,"Chicken Biryani, Mutton Biryani, Prawn Biryani, Egg Biryani",Yes,Yes,No,0422-268126,"652, Near Coimbatore Institute of Technology, Saibaba Colony, Coimbatore - 641074",9:00 AM to 12:00 AM,17,4395
2135,Barbeque Nation,Avinashi Road,South Indian,$,703,Casual,4.1,"Kesari Bath, Pongal, Vada",Yes,Yes,Yes,0422-286305,"599, Main Road, Avinashi Road, Coimbatore - 641031",9:00 AM to 11:00 PM,30,1825
2136,The French Door Cafe,Saibaba Colony,Bakery & Cafe,$$$,2175,Modern,4.8,"Croissant, Brownie, Cappuccino",No,Yes,No,0422-295595,"957, Near Lakshmi Mills, Saibaba Colony, Coimbatore - 641091",10:00 AM to 10:00 PM,25,2506
2137,Barbeque Nation,Ukkadam,Chinese,$,735,Modern,4.7,"Hakka Noodles, American Chopsuey",Yes,Yes,No,0422-237679,"584, Main Road, Ukkadam, Coimbatore - 641083",8:00 AM to 12:00 AM,1,160
